sales_period,posted_date,store,country,artists,label,album_type,album_id,album_name,upc,release_date,song_id,song_name,track_num,tunecore_isrc,optional_isrc,distribution_type,units_sold,rev_per_unit,amount_earned
2015-10-01,2016-01-25,Deezer,ZA,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219430,"Hors D'œuvre",3,TCABR1319430,,Streaming,14,0.0031002142857142857143,0.043403000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219431,"Wildflowers (Exhale Efreet)",4,TCABR1319431,,Streaming,37,0.0017551621621621621622,0.064941000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219432,Viices,5,TCABR1319432,,Streaming,16,0.0027532500000000000000,0.044052000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219433,Marguerite,6,TCABR1319433,,Streaming,32,0.0031997500000000000000,0.102392000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219434,Amaranthine,7,TCABR1319434,,Streaming,14,0.0031002142857142857143,0.043403000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219435,"Chatoyant (Beauty Bass)",8,TCABR1319435,,Streaming,20,0.0033499500000000000000,0.066999000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219437,"Holla Mears",9,TCABR1319437,,Streaming,31,0.0028001935483870967742,0.086806000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219594,"Skylark Interabang?! (Instrumentals)",1,TCABR1319594,,Streaming,2,0.0000540000000000000000,0.000108000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219597,"All The Places (Instrumental)",2,TCABR1319597,,Streaming,2,0.0000540000000000000000,0.000108000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219598,"Hors D'œuvre (Instrumental)",3,TCABR1319598,,Streaming,1,0.0000000000000000000000,0.000000000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219599,"Wildflowers (Exhale Efreet) (Instrumental)",4,TCABR1319599,,Streaming,1,0.0000000000000000000000,0.000000000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219600,"Viices (Instrumental)",5,TCABR1319600,,Streaming,1,0.0000000000000000000000,0.000000000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219601,"Marguerite (Instrumental)",6,TCABR1319601,,Streaming,1,0.0000000000000000000000,0.000000000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219602,"Amaranthine (Instrumental)",7,TCABR1319602,,Streaming,1,0.0000000000000000000000,0.000000000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219604,"Chatoyant (Beauty Bass) (Instrumental)",8,TCABR1319604,,Streaming,1,0.0000000000000000000000,0.000000000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219605,"Holla Mears (Instrumental)",9,TCABR1319605,,Streaming,1,0.0000000000000000000000,0.000000000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553968,Death,1,TCACF1553968,TCACC1440052,Streaming,14,0.0025358571428571428571,0.035502000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553979,Pirouette,2,TCACF1553979,TCACC1434177,Streaming,29,0.0024521379310344827586,0.071112000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553981,Murakami,3,TCACF1553981,TCACC1442305,Streaming,46,0.0021506304347826086957,0.098929000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553982,Mantis,4,TCACF1553982,,Streaming,13,0.0015319230769230769231,0.019915000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553985,Panther,5,TCACF1553985,TCACB1469020,Streaming,29,0.0025864827586206896552,0.075008000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553990,Ghosts,6,TCACF1553990,TCACC1442283,Streaming,24,0.0024668750000000000000,0.059205000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553992,Lunette,7,TCACF1553992,,Streaming,19,0.0027058947368421052632,0.051412000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553994,"Silver Droplets",8,TCACF1553994,,Streaming,20,0.0025706000000000000000,0.051412000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553997,Cry,9,TCACF1553997,,Streaming,17,0.0019418823529411764706,0.033012000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5554101,"Slow Burn",10,TCACF1554101,TCACF1554022,Streaming,10,0.0012014000000000000000,0.012014000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5554102,Forgiveness,11,TCACF1554102,TCACF1509675,Streaming,16,0.0022188750000000000000,0.035502000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5554103,"Pop It in 2",12,TCACF1554103,,Streaming,6,0.0013348333333333333333,0.008009000000000000
2015-10-01,2016-01-25,Deezer,ZA,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5554104,Drexler,13,TCACF1554104,,Streaming,6,0.0019843333333333333333,0.011906000000000000
2015-10-01,2016-01-25,Deezer,ZM,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553968,Death,1,TCACF1553968,TCACC1440052,Streaming,2,0.0067650000000000000000,0.013530000000000000
2015-10-01,2016-01-25,Deezer,ZM,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553979,Pirouette,2,TCACF1553979,TCACC1434177,Streaming,2,0.0067650000000000000000,0.013530000000000000
2015-10-01,2016-01-25,Deezer,ZM,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553981,Murakami,3,TCACF1553981,TCACC1442305,Streaming,1,0.0067110000000000000000,0.006711000000000000
2015-10-01,2016-01-25,Deezer,ZM,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553982,Mantis,4,TCACF1553982,,Streaming,1,0.0067110000000000000000,0.006711000000000000
2015-10-01,2016-01-25,Deezer,ZM,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553985,Panther,5,TCACF1553985,TCACB1469020,Streaming,7,0.0067571428571428571429,0.047300000000000000
2015-10-01,2016-01-25,Deezer,ZM,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553990,Ghosts,6,TCACF1553990,TCACC1442283,Streaming,6,0.0067468333333333333333,0.040481000000000000
2015-10-01,2016-01-25,Deezer,ZM,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553992,Lunette,7,TCACF1553992,,Streaming,4,0.0067647500000000000000,0.027059000000000000
2015-10-01,2016-01-25,Deezer,ZM,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553994,"Silver Droplets",8,TCACF1553994,,Streaming,3,0.0067466666666666666667,0.020240000000000000
2015-10-01,2016-01-25,Deezer,ZM,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553997,Cry,9,TCACF1553997,,Streaming,3,0.0067466666666666666667,0.020240000000000000
2015-10-01,2016-01-25,Deezer,ZM,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5554101,"Slow Burn",10,TCACF1554101,TCACF1554022,Streaming,3,0.0067466666666666666667,0.020240000000000000
2015-10-01,2016-01-25,Deezer,ZM,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5554102,Forgiveness,11,TCACF1554102,TCACF1509675,Streaming,5,0.0057582000000000000000,0.028791000000000000
2015-10-01,2016-01-25,Deezer,ZM,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5554103,"Pop It in 2",12,TCACF1554103,,Streaming,3,0.0067466666666666666667,0.020240000000000000
2015-10-01,2016-01-25,Deezer,ZM,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5554104,Drexler,13,TCACF1554104,,Streaming,1,0.0067110000000000000000,0.006711000000000000
2015-10-01,2016-01-25,Rhapsody,AR,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553968,Death,1,TCACF1553968,TCACC1440052,Streaming,2,0.0130500000000000000000,0.026100000000000000
2015-10-01,2016-01-25,Rhapsody,AR,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553979,Pirouette,2,TCACF1553979,TCACC1434177,Streaming,3,0.0130666666666666666667,0.039200000000000000
2015-10-01,2016-01-25,Rhapsody,AR,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553981,Murakami,3,TCACF1553981,TCACC1442305,Streaming,3,0.0130666666666666666667,0.039200000000000000
2015-10-01,2016-01-25,Rhapsody,AR,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553985,Panther,5,TCACF1553985,TCACB1469020,Streaming,5,0.0130600000000000000000,0.065300000000000000
2015-10-01,2016-01-25,Rhapsody,AR,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553990,Ghosts,6,TCACF1553990,TCACC1442283,Streaming,5,0.0130600000000000000000,0.065300000000000000
2015-10-01,2016-01-25,Rhapsody,AR,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553992,Lunette,7,TCACF1553992,,Streaming,1,0.0131000000000000000000,0.013100000000000000
2015-10-01,2016-01-25,Rhapsody,AR,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5554101,"Slow Burn",10,TCACF1554101,TCACF1554022,Streaming,9,0.0130666666666666666667,0.117600000000000000
2015-10-01,2016-01-25,Rhapsody,AR,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5554102,Forgiveness,11,TCACF1554102,TCACF1509675,Streaming,2,0.0130500000000000000000,0.026100000000000000
2015-10-01,2016-01-25,Rhapsody,CL,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219427,"Skylark Interabang?!",1,TCABR1319427,,Streaming,1,0.0220000000000000000000,0.022000000000000000
2015-10-01,2016-01-25,Rhapsody,CL,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219428,"All The Places",2,TCABR1319428,,Streaming,1,0.0220000000000000000000,0.022000000000000000
2015-10-01,2016-01-25,Rhapsody,CL,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219430,"Hors D'œuvre",3,TCABR1319430,,Streaming,1,0.0220000000000000000000,0.022000000000000000
2015-10-01,2016-01-25,Rhapsody,CL,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219431,"Wildflowers (Exhale Efreet)",4,TCABR1319431,,Streaming,1,0.0220000000000000000000,0.022000000000000000
2015-10-01,2016-01-25,Rhapsody,CL,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219432,Viices,5,TCABR1319432,,Streaming,1,0.0220000000000000000000,0.022000000000000000
2015-10-01,2016-01-25,Rhapsody,CL,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219433,Marguerite,6,TCABR1319433,,Streaming,1,0.0220000000000000000000,0.022000000000000000
2015-10-01,2016-01-25,Rhapsody,CL,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219434,Amaranthine,7,TCABR1319434,,Streaming,1,0.0220000000000000000000,0.022000000000000000
2015-10-01,2016-01-25,Rhapsody,CL,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219435,"Chatoyant (Beauty Bass)",8,TCABR1319435,,Streaming,1,0.0220000000000000000000,0.022000000000000000
2015-10-01,2016-01-25,Rhapsody,CL,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219437,"Holla Mears",9,TCABR1319437,,Streaming,1,0.0220000000000000000000,0.022000000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219427,"Skylark Interabang?!",1,TCABR1319427,,Streaming,21,0.0128285714285714285714,0.269400000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219428,"All The Places",2,TCABR1319428,,Streaming,37,0.0166486486486486486486,0.616000000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219430,"Hors D'œuvre",3,TCABR1319430,,Streaming,6,0.0134166666666666666667,0.080500000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219431,"Wildflowers (Exhale Efreet)",4,TCABR1319431,,Streaming,17,0.0156000000000000000000,0.265200000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219432,Viices,5,TCABR1319432,,Streaming,26,0.0138153846153846153846,0.359200000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219433,Marguerite,6,TCABR1319433,,Streaming,7,0.0140142857142857142857,0.098100000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219434,Amaranthine,7,TCABR1319434,,Streaming,7,0.0140142857142857142857,0.098100000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219435,"Chatoyant (Beauty Bass)",8,TCABR1319435,,Streaming,7,0.0140142857142857142857,0.098100000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219437,"Holla Mears",9,TCABR1319437,,Streaming,6,0.0148000000000000000000,0.088800000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219594,"Skylark Interabang?! (Instrumentals)",1,TCABR1319594,,Streaming,1,0.0175000000000000000000,0.017500000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219597,"All The Places (Instrumental)",2,TCABR1319597,,Streaming,1,0.0175000000000000000000,0.017500000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219598,"Hors D'œuvre (Instrumental)",3,TCABR1319598,,Streaming,1,0.0175000000000000000000,0.017500000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219599,"Wildflowers (Exhale Efreet) (Instrumental)",4,TCABR1319599,,Streaming,1,0.0175000000000000000000,0.017500000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219600,"Viices (Instrumental)",5,TCABR1319600,,Streaming,1,0.0175000000000000000000,0.017500000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219601,"Marguerite (Instrumental)",6,TCABR1319601,,Streaming,2,0.0134000000000000000000,0.026800000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219602,"Amaranthine (Instrumental)",7,TCABR1319602,,Streaming,2,0.0134000000000000000000,0.026800000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219604,"Chatoyant (Beauty Bass) (Instrumental)",8,TCABR1319604,,Streaming,1,0.0175000000000000000000,0.017500000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219605,"Holla Mears (Instrumental)",9,TCABR1319605,,Streaming,1,0.0175000000000000000000,0.017500000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made in Heights",HEIGHTS,Single,1288058,Panther,859713698635,2014-11-14,5169020,Panther,1,TCACB1469020,,Streaming,13,0.0162692307692307692308,0.211500000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made in Heights",HEIGHTS,Single,1299968,Pirouette,859713824744,2014-12-05,5234177,Pirouette,1,TCACC1434177,,Streaming,3,0.0120333333333333333333,0.036100000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made in Heights",HEIGHTS,Single,1301136,Death,859713837034,2014-12-08,5240052,Death,1,TCACC1440052,,Streaming,3,0.0120333333333333333333,0.036100000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made in Heights",HEIGHTS,Single,1301771,Ghosts,859713843585,2014-12-08,5242283,Ghosts,1,TCACC1442283,,Streaming,2,0.0093000000000000000000,0.018600000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made in Heights",HEIGHTS,Single,1301776,Murakami,859713843639,2014-12-08,5242305,Murakami,1,TCACC1442305,,Streaming,28,0.0160678571428571428571,0.449900000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made in Heights",HEIGHTS,Single,1372619,Forgiveness,859714585460,2015-04-08,5509675,Forgiveness,1,TCACF1509675,,Streaming,4,0.0175500000000000000000,0.070200000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553968,Death,1,TCACF1553968,TCACC1440052,Streaming,27,0.0172370370370370370370,0.465400000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553979,Pirouette,2,TCACF1553979,TCACC1434177,Streaming,42,0.0173452380952380952381,0.728500000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553981,Murakami,3,TCACF1553981,TCACC1442305,Streaming,56,0.0173928571428571428571,0.974000000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553982,Mantis,4,TCACF1553982,,Streaming,49,0.0173714285714285714286,0.851200000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553985,Panther,5,TCACF1553985,TCACB1469020,Streaming,38,0.0154263157894736842105,0.586200000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553990,Ghosts,6,TCACF1553990,TCACC1442283,Streaming,28,0.0172464285714285714286,0.482900000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553992,Lunette,7,TCACF1553992,,Streaming,35,0.0173057142857142857143,0.605700000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553994,"Silver Droplets",8,TCACF1553994,,Streaming,25,0.0172120000000000000000,0.430300000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553997,Cry,9,TCACF1553997,,Streaming,22,0.0171681818181818181818,0.377700000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5554101,"Slow Burn",10,TCACF1554101,TCACF1554022,Streaming,55,0.0172400000000000000000,0.948200000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5554102,Forgiveness,11,TCACF1554102,TCACF1509675,Streaming,20,0.0171300000000000000000,0.342600000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5554103,"Pop It in 2",12,TCACF1554103,,Streaming,25,0.0168800000000000000000,0.422000000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5554104,Drexler,13,TCACF1554104,,Streaming,25,0.0172120000000000000000,0.430300000000000000
2015-10-01,2016-01-25,Rhapsody,DE,"Made in Heights",HEIGHTS,Single,1386917,"Slow Burn",859714733816,2015-04-29,5559150,"Slow Burn",1,TCACF1559150,,Streaming,16,0.0108375000000000000000,0.173400000000000000
2015-10-01,2016-01-25,Rhapsody,ES,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219427,"Skylark Interabang?!",1,TCABR1319427,,Streaming,2,0.0160000000000000000000,0.032000000000000000
2015-10-01,2016-01-25,Rhapsody,ES,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219430,"Hors D'œuvre",3,TCABR1319430,,Streaming,1,0.0160000000000000000000,0.016000000000000000
2015-10-01,2016-01-25,Rhapsody,ES,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219431,"Wildflowers (Exhale Efreet)",4,TCABR1319431,,Streaming,1,0.0160000000000000000000,0.016000000000000000
2015-10-01,2016-01-25,Rhapsody,ES,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219432,Viices,5,TCABR1319432,,Streaming,1,0.0160000000000000000000,0.016000000000000000
2015-10-01,2016-01-25,Rhapsody,ES,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219433,Marguerite,6,TCABR1319433,,Streaming,1,0.0160000000000000000000,0.016000000000000000
2015-10-01,2016-01-25,Rhapsody,ES,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219435,"Chatoyant (Beauty Bass)",8,TCABR1319435,,Streaming,1,0.0160000000000000000000,0.016000000000000000
2015-10-01,2016-01-25,Rhapsody,ES,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219437,"Holla Mears",9,TCABR1319437,,Streaming,1,0.0160000000000000000000,0.016000000000000000
2015-10-01,2016-01-25,Rhapsody,ES,"Made in Heights",HEIGHTS,Single,1288058,Panther,859713698635,2014-11-14,5169020,Panther,1,TCACB1469020,,Streaming,2,0.0160000000000000000000,0.032000000000000000
2015-10-01,2016-01-25,Rhapsody,ES,"Made in Heights",HEIGHTS,Single,1299968,Pirouette,859713824744,2014-12-05,5234177,Pirouette,1,TCACC1434177,,Streaming,1,0.0160000000000000000000,0.016000000000000000
2015-10-01,2016-01-25,Rhapsody,ES,"Made in Heights",HEIGHTS,Single,1301136,Death,859713837034,2014-12-08,5240052,Death,1,TCACC1440052,,Streaming,2,0.0160000000000000000000,0.032000000000000000
2015-10-01,2016-01-25,Rhapsody,ES,"Made in Heights",HEIGHTS,Single,1301771,Ghosts,859713843585,2014-12-08,5242283,Ghosts,1,TCACC1442283,,Streaming,5,0.0160000000000000000000,0.080000000000000000
2015-10-01,2016-01-25,Rhapsody,ES,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5554101,"Slow Burn",10,TCACF1554101,TCACF1554022,Streaming,28,0.0160071428571428571429,0.448200000000000000
